5.35883E+29	5.35882E+29	5.3588E+29	5.35876E+29	5.3587E+29	5.35861E+29	5.35849E+29	5.35833E+29	5.35812E+29	5.35786E+29	5.35755E+29	5.35718E+29	5.35675E+29	5.35625E+29	5.35568E+29	5.35504E+29	5.35432E+29	5.35352E+29	5.35264E+29	5.35166E+29	5.3506E+29	5.34944E+29	5.34818E+29	5.34683E+29	5.34537E+29	5.3438E+29	5.34213E+29	5.34035E+29	5.33846E+29	5.33646E+29	5.33433E+29	5.3321E+29	5.32974E+29	5.32726E+29	5.32466E+29	5.32193E+29	5.31908E+29	5.3161E+29	5.31299E+29	5.30976E+29	5.30639E+29	5.30289E+29	5.29926E+29	5.2955E+29	5.29161E+29	5.28758E+29	5.28341E+29	5.27911E+29	5.27468E+29	5.2701E+29	5.26539E+29	5.26055E+29	5.25556E+29	5.25044E+29	5.24518E+29	5.23979E+29	5.23426E+29	5.22858E+29	5.22278E+29	5.21683E+29	5.21075E+29	5.20453E+29	5.19817E+29	5.19168E+29	5.18506E+29	5.17829E+29	5.17139E+29	5.16436E+29	5.1572E+29	5.1499E+29	5.14246E+29	5.1349E+29	5.1272E+29	5.11938E+29	5.11142E+29	5.10334E+29	5.09512E+29	5.08678E+29	5.07831E+29	5.06972E+29
6.95722E+29	6.95721E+29	6.95719E+29	6.95715E+29	6.95709E+29	6.957E+29	6.95688E+29	6.95671E+29	6.9565E+29	6.95624E+29	6.95593E+29	6.95556E+29	6.95512E+29	6.95462E+29	6.95404E+29	6.95339E+29	6.95266E+29	6.95185E+29	6.95095E+29	6.94996E+29	6.94887E+29	6.94769E+29	6.94641E+29	6.94503E+29	6.94354E+29	6.94194E+29	6.94023E+29	6.9384E+29	6.93646E+29	6.9344E+29	6.93223E+29	6.92992E+29	6.9275E+29	6.92494E+29	6.92226E+29	6.91945E+29	6.9165E+29	6.91343E+29	6.91021E+29	6.90686E+29	6.90337E+29	6.89975E+29	6.89598E+29	6.89207E+29	6.88802E+29	6.88382E+29	6.87949E+29	6.875E+29	6.87037E+29	6.8656E+29	6.86067E+29	6.8556E+29	6.85038E+29	6.84502E+29	6.8395E+29	6.83383E+29	6.82802E+29	6.82205E+29	6.81594E+29	6.80968E+29	6.80326E+29	6.7967E+29	6.78998E+29	6.78312E+29	6.7761E+29	6.76894E+29	6.76163E+29	6.75416E+29	6.74655E+29	6.73879E+29	6.73089E+29	6.72283E+29	6.71463E+29	6.70628E+29	6.69779E+29	6.68914E+29	6.68036E+29	6.67143E+29	6.66235E+29	6.65314E+29
8.84549E+29	8.84548E+29	8.84546E+29	8.84543E+29	8.84536E+29	8.84527E+29	8.84515E+29	8.84498E+29	8.84477E+29	8.84451E+29	8.84419E+29	8.84382E+29	8.84338E+29	8.84287E+29	8.84229E+29	8.84163E+29	8.84089E+29	8.84007E+29	8.83915E+29	8.83815E+29	8.83705E+29	8.83585E+29	8.83454E+29	8.83314E+29	8.83162E+29	8.82999E+29	8.82824E+29	8.82638E+29	8.8244E+29	8.8223E+29	8.82007E+29	8.81771E+29	8.81523E+29	8.81261E+29	8.80986E+29	8.80697E+29	8.80394E+29	8.80078E+29	8.79747E+29	8.79402E+29	8.79043E+29	8.78668E+29	8.7828E+29	8.77876E+29	8.77457E+29	8.77023E+29	8.76574E+29	8.7611E+29	8.7563E+29	8.75134E+29	8.74623E+29	8.74096E+29	8.73553E+29	8.72995E+29	8.7242E+29	8.7183E+29	8.71224E+29	8.70601E+29	8.69962E+29	8.69308E+29	8.68637E+29	8.67949E+29	8.67246E+29	8.66526E+29	8.6579E+29	8.65038E+29	8.6427E+29	8.63485E+29	8.62684E+29	8.61867E+29	8.61034E+29	8.60184E+29	8.59319E+29	8.58437E+29	8.57539E+29	8.56625E+29	8.55695E+29	8.54749E+29	8.53787E+29	8.52809E+29
1.10478E+30	1.10478E+30	1.10478E+30	1.10477E+30	1.10477E+30	1.10476E+30	1.10475E+30	1.10473E+30	1.10471E+30	1.10468E+30	1.10465E+30	1.10461E+30	1.10457E+30	1.10452E+30	1.10446E+30	1.10439E+30	1.10432E+30	1.10423E+30	1.10414E+30	1.10404E+30	1.10393E+30	1.10381E+30	1.10367E+30	1.10353E+30	1.10338E+30	1.10321E+30	1.10303E+30	1.10284E+30	1.10264E+30	1.10243E+30	1.1022E+30	1.10196E+30	1.10171E+30	1.10144E+30	1.10116E+30	1.10086E+30	1.10055E+30	1.10023E+30	1.09989E+30	1.09954E+30	1.09917E+30	1.09878E+30	1.09838E+30	1.09797E+30	1.09754E+30	1.09709E+30	1.09663E+30	1.09615E+30	1.09565E+30	1.09514E+30	1.09461E+30	1.09407E+30	1.09351E+30	1.09293E+30	1.09234E+30	1.09172E+30	1.0911E+30	1.09045E+30	1.08979E+30	1.08911E+30	1.08841E+30	1.0877E+30	1.08696E+30	1.08621E+30	1.08545E+30	1.08466E+30	1.08386E+30	1.08304E+30	1.08221E+30	1.08135E+30	1.08048E+30	1.07959E+30	1.07868E+30	1.07776E+30	1.07682E+30	1.07586E+30	1.07488E+30	1.07389E+30	1.07288E+30	1.07185E+30
1.35883E+30	1.35883E+30	1.35883E+30	1.35883E+30	1.35882E+30	1.35881E+30	1.3588E+30	1.35878E+30	1.35876E+30	1.35873E+30	1.3587E+30	1.35866E+30	1.35862E+30	1.35857E+30	1.35851E+30	1.35844E+30	1.35836E+30	1.35828E+30	1.35819E+30	1.35808E+30	1.35797E+30	1.35785E+30	1.35771E+30	1.35757E+30	1.35741E+30	1.35725E+30	1.35707E+30	1.35687E+30	1.35667E+30	1.35645E+30	1.35622E+30	1.35597E+30	1.35572E+30	1.35544E+30	1.35516E+30	1.35486E+30	1.35454E+30	1.35421E+30	1.35386E+30	1.3535E+30	1.35312E+30	1.35273E+30	1.35232E+30	1.3519E+30	1.35145E+30	1.351E+30	1.35052E+30	1.35003E+30	1.34952E+30	1.349E+30	1.34845E+30	1.34789E+30	1.34732E+30	1.34672E+30	1.34611E+30	1.34548E+30	1.34483E+30	1.34416E+30	1.34348E+30	1.34277E+30	1.34205E+30	1.34131E+30	1.34056E+30	1.33978E+30	1.33898E+30	1.33817E+30	1.33734E+30	1.33649E+30	1.33562E+30	1.33473E+30	1.33383E+30	1.3329E+30	1.33196E+30	1.331E+30	1.33001E+30	1.32901E+30	1.328E+30	1.32696E+30	1.3259E+30	1.32483E+30
1.64912E+30	1.64912E+30	1.64912E+30	1.64911E+30	1.64911E+30	1.6491E+30	1.64908E+30	1.64907E+30	1.64905E+30	1.64902E+30	1.64899E+30	1.64895E+30	1.6489E+30	1.64885E+30	1.64879E+30	1.64872E+30	1.64865E+30	1.64856E+30	1.64847E+30	1.64837E+30	1.64825E+30	1.64813E+30	1.64799E+30	1.64785E+30	1.64769E+30	1.64752E+30	1.64733E+30	1.64714E+30	1.64693E+30	1.64671E+30	1.64648E+30	1.64623E+30	1.64597E+30	1.64569E+30	1.6454E+30	1.64509E+30	1.64477E+30	1.64443E+30	1.64408E+30	1.64371E+30	1.64333E+30	1.64293E+30	1.64251E+30	1.64207E+30	1.64162E+30	1.64115E+30	1.64067E+30	1.64017E+30	1.63965E+30	1.63911E+30	1.63855E+30	1.63798E+30	1.63738E+30	1.63677E+30	1.63614E+30	1.6355E+30	1.63483E+30	1.63414E+30	1.63344E+30	1.63272E+30	1.63197E+30	1.63121E+30	1.63043E+30	1.62963E+30	1.62881E+30	1.62797E+30	1.62711E+30	1.62623E+30	1.62534E+30	1.62442E+30	1.62348E+30	1.62252E+30	1.62155E+30	1.62055E+30	1.61953E+30	1.61849E+30	1.61744E+30	1.61636E+30	1.61526E+30	1.61415E+30
1.97806E+30	1.97806E+30	1.97805E+30	1.97805E+30	1.97804E+30	1.97803E+30	1.97802E+30	1.978E+30	1.97798E+30	1.97796E+30	1.97792E+30	1.97789E+30	1.97784E+30	1.97779E+30	1.97773E+30	1.97766E+30	1.97758E+30	1.9775E+30	1.9774E+30	1.9773E+30	1.97718E+30	1.97706E+30	1.97692E+30	1.97677E+30	1.97661E+30	1.97644E+30	1.97626E+30	1.97606E+30	1.97585E+30	1.97563E+30	1.97539E+30	1.97514E+30	1.97487E+30	1.97459E+30	1.97429E+30	1.97398E+30	1.97366E+30	1.97331E+30	1.97295E+30	1.97258E+30	1.97219E+30	1.97178E+30	1.97136E+30	1.97091E+30	1.97045E+30	1.96998E+30	1.96948E+30	1.96897E+30	1.96844E+30	1.96789E+30	1.96732E+30	1.96673E+30	1.96612E+30	1.9655E+30	1.96486E+30	1.96419E+30	1.96351E+30	1.96281E+30	1.96208E+30	1.96134E+30	1.96058E+30	1.9598E+30	1.959E+30	1.95817E+30	1.95733E+30	1.95647E+30	1.95559E+30	1.95468E+30	1.95376E+30	1.95281E+30	1.95184E+30	1.95086E+30	1.94985E+30	1.94882E+30	1.94777E+30	1.9467E+30	1.94561E+30	1.94449E+30	1.94336E+30	1.9422E+30
2.34806E+30	2.34806E+30	2.34806E+30	2.34805E+30	2.34805E+30	2.34804E+30	2.34803E+30	2.34801E+30	2.34799E+30	2.34796E+30	2.34793E+30	2.34789E+30	2.34784E+30	2.34779E+30	2.34773E+30	2.34766E+30	2.34759E+30	2.3475E+30	2.3474E+30	2.3473E+30	2.34718E+30	2.34706E+30	2.34692E+30	2.34677E+30	2.34661E+30	2.34643E+30	2.34625E+30	2.34605E+30	2.34584E+30	2.34561E+30	2.34537E+30	2.34512E+30	2.34485E+30	2.34456E+30	2.34426E+30	2.34395E+30	2.34361E+30	2.34327E+30	2.3429E+30	2.34252E+30	2.34213E+30	2.34171E+30	2.34128E+30	2.34083E+30	2.34036E+30	2.33988E+30	2.33937E+30	2.33885E+30	2.33831E+30	2.33775E+30	2.33717E+30	2.33657E+30	2.33595E+30	2.33531E+30	2.33466E+30	2.33398E+30	2.33328E+30	2.33256E+30	2.33182E+30	2.33107E+30	2.33029E+30	2.32949E+30	2.32866E+30	2.32782E+30	2.32696E+30	2.32607E+30	2.32517E+30	2.32424E+30	2.32329E+30	2.32232E+30	2.32133E+30	2.32031E+30	2.31928E+30	2.31822E+30	2.31714E+30	2.31604E+30	2.31491E+30	2.31377E+30	2.3126E+30	2.31141E+30
2.76155E+30	2.76155E+30	2.76155E+30	2.76154E+30	2.76154E+30	2.76153E+30	2.76151E+30	2.7615E+30	2.76148E+30	2.76145E+30	2.76142E+30	2.76138E+30	2.76133E+30	2.76128E+30	2.76122E+30	2.76115E+30	2.76107E+30	2.76099E+30	2.76089E+30	2.76078E+30	2.76067E+30	2.76054E+30	2.7604E+30	2.76025E+30	2.76009E+30	2.75991E+30	2.75972E+30	2.75952E+30	2.75931E+30	2.75908E+30	2.75884E+30	2.75858E+30	2.75831E+30	2.75802E+30	2.75772E+30	2.7574E+30	2.75706E+30	2.75671E+30	2.75634E+30	2.75595E+30	2.75555E+30	2.75513E+30	2.75469E+30	2.75424E+30	2.75376E+30	2.75327E+30	2.75276E+30	2.75223E+30	2.75167E+30	2.75111E+30	2.75052E+30	2.74991E+30	2.74928E+30	2.74863E+30	2.74796E+30	2.74727E+30	2.74656E+30	2.74582E+30	2.74507E+30	2.7443E+30	2.7435E+30	2.74268E+30	2.74184E+30	2.74098E+30	2.7401E+30	2.7392E+30	2.73827E+30	2.73732E+30	2.73635E+30	2.73536E+30	2.73434E+30	2.7333E+30	2.73224E+30	2.73115E+30	2.73005E+30	2.72891E+30	2.72776E+30	2.72658E+30	2.72538E+30	2.72416E+30
3.22093E+30	3.22093E+30	3.22093E+30	3.22093E+30	3.22092E+30	3.22091E+30	3.2209E+30	3.22088E+30	3.22086E+30	3.22083E+30	3.2208E+30	3.22076E+30	3.22072E+30	3.22066E+30	3.2206E+30	3.22053E+30	3.22046E+30	3.22037E+30	3.22027E+30	3.22017E+30	3.22005E+30	3.21992E+30	3.21978E+30	3.21963E+30	3.21946E+30	3.21929E+30	3.2191E+30	3.2189E+30	3.21868E+30	3.21845E+30	3.2182E+30	3.21794E+30	3.21767E+30	3.21738E+30	3.21707E+30	3.21675E+30	3.21641E+30	3.21605E+30	3.21568E+30	3.21529E+30	3.21488E+30	3.21446E+30	3.21401E+30	3.21355E+30	3.21307E+30	3.21257E+30	3.21205E+30	3.21151E+30	3.21095E+30	3.21037E+30	3.20977E+30	3.20916E+30	3.20852E+30	3.20786E+30	3.20717E+30	3.20647E+30	3.20575E+30	3.205E+30	3.20424E+30	3.20345E+30	3.20264E+30	3.2018E+30	3.20095E+30	3.20007E+30	3.19917E+30	3.19825E+30	3.1973E+30	3.19633E+30	3.19534E+30	3.19433E+30	3.19329E+30	3.19223E+30	3.19114E+30	3.19003E+30	3.1889E+30	3.18774E+30	3.18656E+30	3.18535E+30	3.18413E+30	3.18287E+30
3.72863E+30	3.72863E+30	3.72863E+30	3.72863E+30	3.72862E+30	3.72861E+30	3.7286E+30	3.72858E+30	3.72856E+30	3.72853E+30	3.7285E+30	3.72846E+30	3.72842E+30	3.72836E+30	3.7283E+30	3.72823E+30	3.72815E+30	3.72807E+30	3.72797E+30	3.72786E+30	3.72774E+30	3.72761E+30	3.72747E+30	3.72732E+30	3.72716E+30	3.72698E+30	3.72679E+30	3.72658E+30	3.72637E+30	3.72613E+30	3.72589E+30	3.72562E+30	3.72535E+30	3.72505E+30	3.72474E+30	3.72442E+30	3.72407E+30	3.72371E+30	3.72334E+30	3.72294E+30	3.72253E+30	3.7221E+30	3.72165E+30	3.72118E+30	3.72069E+30	3.72019E+30	3.71966E+30	3.71912E+30	3.71855E+30	3.71796E+30	3.71736E+30	3.71673E+30	3.71608E+30	3.71541E+30	3.71472E+30	3.71401E+30	3.71327E+30	3.71251E+30	3.71173E+30	3.71093E+30	3.71011E+30	3.70926E+30	3.70839E+30	3.7075E+30	3.70658E+30	3.70564E+30	3.70468E+30	3.70369E+30	3.70268E+30	3.70165E+30	3.70059E+30	3.6995E+30	3.6984E+30	3.69726E+30	3.69611E+30	3.69493E+30	3.69372E+30	3.69249E+30	3.69123E+30	3.68995E+30
